Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
Reactome_2016,Transcription-Coupled Nucleotide Excision Repair (TC-NER) Homo sapiens R-HSA-6781827,1/76,0.210542774482205,1.0,0,0,4.244482173174871,6.613185239014764,POLR2K
Reactome_2016,Negative epigenetic regulation of rRNA expression Homo sapiens R-HSA-5250941,1/76,0.210542774482205,1.0,0,0,4.244482173174871,6.613185239014764,POLR2K
Reactome_2016,RNA Polymerase I Promoter Clearance Homo sapiens R-HSA-73854,1/76,0.210542774482205,1.0,0,0,4.244482173174871,6.613185239014764,POLR2K
Reactome_2016,G2/M DNA damage checkpoint Homo sapiens R-HSA-69473,1/78,0.2154485510304268,1.0,0,0,4.13564929693962,6.348358727295383,YWHAZ
Reactome_2016,RNA Polymerase I Transcription Homo sapiens R-HSA-73864,1/79,0.2178901793714196,1.0,0,0,4.083299305839119,6.221984922320237,POLR2K
Reactome_2016,Diseases of signal transduction Homo sapiens R-HSA-5663202,2/288,0.2245212302977531,1.0,0,0,2.2401433691756267,3.346292583430005,FZD6;POLR2K
Reactome_2016,Signal Transduction Homo sapiens R-HSA-162582,10/2465,0.2287413339232932,1.0,0,0,1.3086435909180134,1.9304632075279429,ANGPT1;ESRP1;SDC2;FZD6;RSPO2;RGS22;YWHAZ;ATP6V1C1;POLR2K;TRHR
Reactome_2016,Class B/2 (Secretin family receptors) Homo sapiens R-HSA-373080,1/84,0.2299866230734169,1.0,0,0,3.840245775729647,5.644140293013416,FZD6
Reactome_2016,Metabolism of polyamines Homo sapiens R-HSA-351202,1/84,0.2299866230734169,1.0,0,0,3.840245775729647,5.644140293013416,AZIN1
Reactome_2016,Viral mRNA Translation Homo sapiens R-HSA-192823,1/84,0.2299866230734169,1.0,0,0,3.840245775729647,5.644140293013416,RPL30
Reactome_2016,Peptide chain elongation Homo sapiens R-HSA-156902,1/84,0.2299866230734169,1.0,0,0,3.840245775729647,5.644140293013416,RPL30
Reactome_2016,Selenocysteine synthesis Homo sapiens R-HSA-2408557,1/87,0.2371559356265492,1.0,0,0,3.7078235076010384,5.335696692529266,RPL30
Reactome_2016,Eukaryotic Translation Termination Homo sapiens R-HSA-72764,1/87,0.2371559356265492,1.0,0,0,3.7078235076010384,5.335696692529266,RPL30
Reactome_2016,Metabolism of nucleotides Homo sapiens R-HSA-15869,1/87,0.2371559356265492,1.0,0,0,3.7078235076010384,5.335696692529266,RRM2B
Reactome_2016,Diseases of glycosylation Homo sapiens R-HSA-3781865,1/88,0.23953108063507675,1.0,0,0,3.6656891495601176,5.238534081907521,SDC2
Reactome_2016,Regulation of TP53 Activity through Phosphorylation Homo sapiens R-HSA-6804756,1/89,0.2418989494871381,1.0,0,0,3.624501631025734,5.14402031218685,TP53INP1
Reactome_2016,Eukaryotic Translation Elongation Homo sapiens R-HSA-156842,1/89,0.2418989494871381,1.0,0,0,3.624501631025734,5.14402031218685,RPL30
Reactome_2016,Activation of anterior HOX genes in hindbrain development during early embryogenesis Homo sapiens R-HSA-5617472,1/89,0.2418989494871381,1.0,0,0,3.624501631025734,5.14402031218685,POLR2K
Reactome_2016,Activation of HOX genes during differentiation Homo sapiens R-HSA-5619507,1/89,0.2418989494871381,1.0,0,0,3.624501631025734,5.14402031218685,POLR2K
Reactome_2016,PCP/CE pathway Homo sapiens R-HSA-4086400,1/91,0.2466129461728016,1.0,0,0,3.5448422545196743,4.962549418492517,FZD6
Reactome_2016,Signaling by Insulin receptor Homo sapiens R-HSA-74752,2/311,0.25089494137977103,1.0,0,0,2.0744736023234105,2.868418188385224,ANGPT1;ATP6V1C1
Reactome_2016,EPH-Ephrin signaling Homo sapiens R-HSA-2682334,1/95,0.25595458548671635,1.0,0,0,3.3955857385398978,4.62735229433755,SDC2
Reactome_2016,Chaperonin-mediated protein folding Homo sapiens R-HSA-390466,1/95,0.25595458548671635,1.0,0,0,3.3955857385398978,4.62735229433755,CCNE2
Reactome_2016,Visual phototransduction Homo sapiens R-HSA-2187338,1/97,0.2605825742864853,1.0,0,0,3.3255736614566014,4.4723494652217965,SDC2
Reactome_2016,Metabolism of water-soluble vitamins and cofactors Homo sapiens R-HSA-196849,1/98,0.2628859362223205,1.0,0,0,3.2916392363396967,4.397745370168746,SLC25A32
Reactome_2016,Cell surface interactions at the vascular wall Homo sapiens R-HSA-202733,1/101,0.26975374798018203,1.0,0,0,3.1938677738741617,4.184751774727782,ANGPT1
Reactome_2016,Protein folding Homo sapiens R-HSA-391251,1/101,0.26975374798018203,1.0,0,0,3.1938677738741617,4.184751774727782,CCNE2
Reactome_2016,Gene Silencing by RNA Homo sapiens R-HSA-211000,1/101,0.26975374798018203,1.0,0,0,3.1938677738741617,4.184751774727782,POLR2K
Reactome_2016,Glycerophospholipid biosynthesis Homo sapiens R-HSA-1483206,1/102,0.27202899800019026,1.0,0,0,3.1625553447185326,4.117161948367477,PTDSS1
Reactome_2016,tRNA processing Homo sapiens R-HSA-72306,1/103,0.27429727286114186,1.0,0,0,3.1318509238960224,4.051183286138225,POP1
Reactome_2016,Metabolism of amino acids and derivatives Homo sapiens R-HSA-71291,2/335,0.2785242374222085,1.0,0,0,1.9258545979778527,2.461724015321257,RPL30;AZIN1
Reactome_2016,SRP-dependent cotranslational protein targeting to membrane Homo sapiens R-HSA-1799339,1/107,0.2833010414057172,1.0,0,0,3.014772384684956,3.802367187730973,RPL30
Reactome_2016,HATs acetylate histones Homo sapiens R-HSA-3214847,1/107,0.2833010414057172,1.0,0,0,3.014772384684956,3.802367187730973,ENY2
Reactome_2016,Nucleotide Excision Repair Homo sapiens R-HSA-5696398,1/108,0.2855347551569803,1.0,0,0,2.986857825567503,3.743702278807955,POLR2K
Reactome_2016,Selenoamino acid metabolism Homo sapiens R-HSA-2408522,1/111,0.29219488008718736,1.0,0,0,2.906131938390003,3.5755138092580765,RPL30
Reactome_2016,Infectious disease Homo sapiens R-HSA-5663205,2/348,0.29348155475914617,1.0,0,0,1.8539117538005192,2.272785479206412,RPL30;POLR2K
Reactome_2016,G1/S Transition Homo sapiens R-HSA-69206,1/112,0.2944013183132487,1.0,0,0,2.880184331797235,3.521922275838836,CCNE2
Reactome_2016,Epigenetic regulation of gene expression Homo sapiens R-HSA-212165,1/115,0.30098010937465897,1.0,0,0,2.8050490883590458,3.368053571468512,POLR2K
Reactome_2016,"RNA Polymerase I, RNA Polymerase III, and Mitochondrial Transcription Homo sapiens R-HSA-504046",1/116,0.30315959972724177,1.0,0,0,2.7808676307007794,3.318954061107284,POLR2K
Reactome_2016,Glycosaminoglycan metabolism Homo sapiens R-HSA-1630316,1/121,0.3139571606720469,1.0,0,0,2.6659557451346307,3.0885063539380937,SDC2
Reactome_2016,S Phase Homo sapiens R-HSA-69242,1/124,0.32035650568220503,1.0,0,0,2.6014568158168574,2.961292463731388,CCNE2
Reactome_2016,RNA Polymerase II Transcription Homo sapiens R-HSA-73857,1/124,0.32035650568220503,1.0,0,0,2.6014568158168574,2.961292463731388,POLR2K
Reactome_2016,Late Phase of HIV Life Cycle Homo sapiens R-HSA-162599,1/128,0.3287976861875513,1.0,0,0,2.5201612903225805,2.803207290744347,POLR2K
Reactome_2016,mRNA Splicing - Major Pathway Homo sapiens R-HSA-72163,1/134,0.3412664024623689,1.0,0,0,2.407318247472316,2.5880882710984605,POLR2K
Reactome_2016,Signaling by Interleukins Homo sapiens R-HSA-449147,2/392,0.3437307849226341,1.0,0,0,1.6458196181698486,1.7575650592011398,ANGPT1;YWHAZ
Reactome_2016,Mitotic G1-G1/S phases Homo sapiens R-HSA-453279,1/136,0.34537177937357016,1.0,0,0,2.3719165085389,2.521664660330225,CCNE2
Reactome_2016,HIV Life Cycle Homo sapiens R-HSA-162587,1/141,0.3555254105500492,1.0,0,0,2.2878059940517046,2.3659541385330423,POLR2K
Reactome_2016,Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell Homo sapiens R-HSA-112314,1/142,0.3575374633636178,1.0,0,0,2.271694684234439,2.336472352823567,NCALD
Reactome_2016,Beta-catenin independent WNT signaling Homo sapiens R-HSA-3858494,1/144,0.36154304567924456,1.0,0,0,2.2401433691756267,2.2790639993001167,FZD6
Reactome_2016,mRNA Splicing Homo sapiens R-HSA-72172,1/144,0.36154304567924456,1.0,0,0,2.2401433691756267,2.2790639993001167,POLR2K
Reactome_2016,G2/M Checkpoints Homo sapiens R-HSA-69481,1/150,0.3734129442465453,1.0,0,0,2.1505376344086025,2.118430930272563,YWHAZ
Reactome_2016,Regulation of TP53 Activity Homo sapiens R-HSA-5633007,1/151,0.3753700389044993,1.0,0,0,2.136295663319804,2.093234285703077,TP53INP1
Reactome_2016,Gastrin-CREB signalling pathway via PKC and MAPK Homo sapiens R-HSA-881907,2/432,0.3884699946888655,1.0,0,0,1.4934289127837514,1.4120957973494748,ANGPT1;TRHR
Reactome_2016,Phospholipid metabolism Homo sapiens R-HSA-1483257,1/161,0.39461316748771397,1.0,0,0,2.003606491685033,1.8630521273228389,PTDSS1
Reactome_2016,Cellular Senescence Homo sapiens R-HSA-2559583,1/161,0.39461316748771397,1.0,0,0,2.003606491685033,1.8630521273228389,CCNE2
Reactome_2016,Apoptosis Homo sapiens R-HSA-109581,1/163,0.3983912014685029,1.0,0,0,1.9790223629527013,1.8213355198554844,YWHAZ
Reactome_2016,Programmed Cell Death Homo sapiens R-HSA-5357801,1/166,0.4040147968820767,1.0,0,0,1.94325689856199,1.7611810644111274,YWHAZ
Reactome_2016,GPCR ligand binding Homo sapiens R-HSA-500792,2/447,0.4049248512015148,1.0,0,0,1.4433138485963772,1.3048333429767796,FZD6;TRHR
Reactome_2016,Metabolism of proteins Homo sapiens R-HSA-392499,4/1074,0.4282220120437887,1.0,0,0,1.2014176728539676,1.018938545275947,RPL30;CCNE2;EIF3E;PABPC1
Reactome_2016,Developmental Biology Homo sapiens R-HSA-1266738,3/786,0.44224998895481976,1.0,0,0,1.2312238364934744,1.0045308679108744,ANGPT1;SDC2;POLR2K
Reactome_2016,G alpha (q) signalling events Homo sapiens R-HSA-416476,1/191,0.44891035461818135,1.0,0,0,1.6889039013680125,1.3526972923704064,TRHR
Reactome_2016,Peptide ligand-binding receptors Homo sapiens R-HSA-375276,1/193,0.4523547361504779,1.0,0,0,1.6714023065351833,1.3259043831916348,TRHR
Reactome_2016,Processing of Capped Intron-Containing Pre-mRNA Homo sapiens R-HSA-72203,1/193,0.4523547361504779,1.0,0,0,1.6714023065351833,1.3259043831916348,POLR2K
Reactome_2016,Ion channel transport Homo sapiens R-HSA-983712,1/203,0.4692614534210488,1.0,0,0,1.5890672175433018,1.2022806227293952,ATP6V1C1
Reactome_2016,Axon guidance Homo sapiens R-HSA-422475,2/515,0.4767436573609964,1.0,0,0,1.2527403695584092,0.9280004240525148,ANGPT1;SDC2
Reactome_2016,Transmission across Chemical Synapses Homo sapiens R-HSA-112315,1/211,0.4824161630023195,1.0,0,0,1.5288182235132244,1.1144291832073507,NCALD
Reactome_2016,HIV Infection Homo sapiens R-HSA-162906,1/222,0.4999814664946715,1.0,0,0,1.4530659691950014,1.0072424415251393,POLR2K
Reactome_2016,Chromatin organization Homo sapiens R-HSA-4839726,1/226,0.5062223274878332,1.0,0,0,1.4273479874393378,0.9717089977274114,ENY2
Reactome_2016,Chromatin modifying enzymes Homo sapiens R-HSA-3247509,1/226,0.5062223274878332,1.0,0,0,1.4273479874393378,0.9717089977274114,ENY2
Reactome_2016,Hemostasis Homo sapiens R-HSA-109582,2/552,0.513634065239915,1.0,0,0,1.168770453482936,0.7786865385743111,ANGPT1;YWHAZ
Reactome_2016,GRB2 events in EGFR signaling Homo sapiens R-HSA-179812,1/235,0.5199854116218249,1.0,0,0,1.372683596431023,0.8976726456741451,ANGPT1
Reactome_2016,SHC1 events in EGFR signaling Homo sapiens R-HSA-180336,1/235,0.5199854116218249,1.0,0,0,1.372683596431023,0.8976726456741451,ANGPT1
Reactome_2016,SOS-mediated signalling Homo sapiens R-HSA-112412,1/235,0.5199854116218249,1.0,0,0,1.372683596431023,0.8976726456741451,ANGPT1
Reactome_2016,SHC1 events in ERBB4 signaling Homo sapiens R-HSA-1250347,1/235,0.5199854116218249,1.0,0,0,1.372683596431023,0.8976726456741451,ANGPT1
Reactome_2016,RAF/MAP kinase cascade Homo sapiens R-HSA-5673001,1/235,0.5199854116218249,1.0,0,0,1.372683596431023,0.8976726456741451,ANGPT1
Reactome_2016,FRS-mediated FGFR2 signaling Homo sapiens R-HSA-5654700,1/236,0.521491145566409,1.0,0,0,1.3668671405139423,0.8899165985034279,ANGPT1
Reactome_2016,FRS-mediated FGFR4 signaling Homo sapiens R-HSA-5654712,1/236,0.521491145566409,1.0,0,0,1.3668671405139423,0.8899165985034279,ANGPT1
Reactome_2016,FRS-mediated FGFR3 signaling Homo sapiens R-HSA-5654706,1/236,0.521491145566409,1.0,0,0,1.3668671405139423,0.8899165985034279,ANGPT1
Reactome_2016,FRS-mediated FGFR1 signaling Homo sapiens R-HSA-5654693,1/236,0.521491145566409,1.0,0,0,1.3668671405139423,0.8899165985034279,ANGPT1
Reactome_2016,ARMS-mediated activation Homo sapiens R-HSA-170984,1/239,0.5259805197464289,1.0,0,0,1.3497098123903357,0.8671765442473145,ANGPT1
Reactome_2016,Signalling to p38 via RIT and RIN Homo sapiens R-HSA-187706,1/239,0.5259805197464289,1.0,0,0,1.3497098123903357,0.8671765442473145,ANGPT1
Reactome_2016,Cell Cycle Homo sapiens R-HSA-1640170,2/566,0.5271540262565254,1.0,0,0,1.1398609369656902,0.7298102168093372,CCNE2;YWHAZ
Reactome_2016,G alpha (i) signalling events Homo sapiens R-HSA-418594,1/240,0.527467748814612,1.0,0,0,1.3440860215053765,0.8597682193400024,RGS22
Reactome_2016,Frs2-mediated activation Homo sapiens R-HSA-170968,1/240,0.527467748814612,1.0,0,0,1.3440860215053765,0.8597682193400024,ANGPT1
Reactome_2016,MAPK1/MAPK3 signaling Homo sapiens R-HSA-5684996,1/241,0.5289503867093901,1.0,0,0,1.3385089010841922,0.8524436333300478,ANGPT1
Reactome_2016,Prolonged ERK activation events Homo sapiens R-HSA-169893,1/242,0.5304284474797203,1.0,0,0,1.3329778725673154,0.8452015563012496,ANGPT1
Reactome_2016,Signaling by Leptin Homo sapiens R-HSA-2586552,1/243,0.531901944914305,1.0,0,0,1.3274923669188905,0.8380407814937924,ANGPT1
Reactome_2016,Interleukin receptor SHC signaling Homo sapiens R-HSA-912526,1/245,0.5348353052411551,1.0,0,0,1.3166556945358792,0.8239584202100521,ANGPT1
Reactome_2016,Signalling to RAS Homo sapiens R-HSA-167044,1/246,0.5362951957009485,1.0,0,0,1.3113034356150015,0.8170345282768776,ANGPT1
Reactome_2016,VEGFR2 mediated cell proliferation Homo sapiens R-HSA-5218921,1/248,0.5392014660295751,1.0,0,0,1.3007284079084287,0.8034157134367275,ANGPT1
Reactome_2016,Interleukin-2 signaling Homo sapiens R-HSA-451927,1/252,0.5449603459952371,1.0,0,0,1.2800819252432156,0.7770638077416424,ANGPT1
Reactome_2016,"Platelet activation, signaling and aggregation Homo sapiens R-HSA-76002",1/253,0.5463889657905671,1.0,0,0,1.2750223128904756,0.7706542972202395,YWHAZ
Reactome_2016,Signalling to ERKs Homo sapiens R-HSA-187687,1/253,0.5463889657905671,1.0,0,0,1.2750223128904756,0.7706542972202395,ANGPT1
Reactome_2016,RHO GTPase Effectors Homo sapiens R-HSA-195258,1/255,0.5492329794176511,1.0,0,0,1.2650221378874131,0.7580424503078502,YWHAZ
Reactome_2016,Transmembrane transport of small molecules Homo sapiens R-HSA-382551,2/594,0.5534456624295667,1.0,0,0,1.0861301183881829,0.642545565886258,NIPAL2;ATP6V1C1
Reactome_2016,NCAM signaling for neurite out-growth Homo sapiens R-HSA-375165,1/266,0.564564270387906,1.0,0,0,1.212709192335678,0.693307116442955,ANGPT1
Reactome_2016,Signaling by GPCR Homo sapiens R-HSA-372790,4/1293,0.5750317854374499,1.0,0,0,0.9979292967093284,0.5521841785205331,ANGPT1;FZD6;RGS22;TRHR
Reactome_2016,Cytokine Signaling in Immune system Homo sapiens R-HSA-1280215,2/620,0.576947880767179,1.0,0,0,1.0405827263267429,0.572323979722874,ANGPT1;YWHAZ
Reactome_2016,Metabolism of carbohydrates Homo sapiens R-HSA-71387,1/282,0.5859525941900247,1.0,0,0,1.1439029970258523,0.6114349004394118,SDC2
Reactome_2016,Extracellular matrix organization Homo sapiens R-HSA-1474244,1/283,0.5872544940682256,1.0,0,0,1.1398609369656902,0.6067445602850604,SDC2
Reactome_2016,MAPK family signaling cascades Homo sapiens R-HSA-5683057,1/284,0.5885523661823634,1.0,0,0,1.1358473421172195,0.6021006062841928,ANGPT1
Reactome_2016,IRS-mediated signalling Homo sapiens R-HSA-112399,1/284,0.5885523661823634,1.0,0,0,1.1358473421172195,0.6021006062841928,ANGPT1
Reactome_2016,DNA Repair Homo sapiens R-HSA-73894,1/285,0.5898462227254426,1.0,0,0,1.1318619128466327,0.5975024510505245,POLR2K
Reactome_2016,Insulin receptor signalling cascade Homo sapiens R-HSA-74751,1/287,0.5924219380465853,1.0,0,0,1.1239743733842869,0.5884412327582415,ANGPT1
Reactome_2016,IGF1R signaling cascade Homo sapiens R-HSA-2428924,1/288,0.5937038212340486,1.0,0,0,1.1200716845878136,0.5839770401227682,ANGPT1
Reactome_2016,Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R) Homo sapiens R-HSA-2404192,1/288,0.5937038212340486,1.0,0,0,1.1200716845878136,0.5839770401227682,ANGPT1
Reactome_2016,IRS-related events triggered by IGF1R Homo sapiens R-HSA-2428928,1/288,0.5937038212340486,1.0,0,0,1.1200716845878136,0.5839770401227682,ANGPT1
Reactome_2016,FCERI mediated MAPK activation Homo sapiens R-HSA-2871796,1/289,0.5949817374777919,1.0,0,0,1.1161960040183057,0.5795563871215448,ANGPT1
Reactome_2016,VEGFA-VEGFR2 Pathway Homo sapiens R-HSA-4420097,1/320,0.6326940013025427,1.0,0,0,1.0080645161290325,0.4614600644989085,ANGPT1
Reactome_2016,Class A/1 (Rhodopsin-like receptors) Homo sapiens R-HSA-373076,1/323,0.6361547288582711,1.0,0,0,0.9987016878058524,0.4517262167806925,TRHR
Reactome_2016,Signaling by SCF-KIT Homo sapiens R-HSA-1433557,1/325,0.6384440370279026,1.0,0,0,0.9925558312655088,0.4453808981823375,ANGPT1
Reactome_2016,Signaling by VEGF Homo sapiens R-HSA-194138,1/328,0.6418514510043205,1.0,0,0,0.983477576711251,0.4360723709620624,ANGPT1
Reactome_2016,Downstream signaling of activated FGFR2 Homo sapiens R-HSA-5654696,1/329,0.6429802192486078,1.0,0,0,0.9804882831650162,0.4330241380911511,ANGPT1
Reactome_2016,Downstream signaling of activated FGFR4 Homo sapiens R-HSA-5654716,1/329,0.6429802192486078,1.0,0,0,0.9804882831650162,0.4330241380911511,ANGPT1
Reactome_2016,Downstream signaling of activated FGFR3 Homo sapiens R-HSA-5654708,1/329,0.6429802192486078,1.0,0,0,0.9804882831650162,0.4330241380911511,ANGPT1
Reactome_2016,Signaling by ERBB4 Homo sapiens R-HSA-1236394,1/330,0.6441054871128336,1.0,0,0,0.9775171065493646,0.4300027042295877,ANGPT1
Reactome_2016,Signaling by FGFR4 Homo sapiens R-HSA-5654743,1/332,0.6463455646513675,1.0,0,0,0.971628449280995,0.4240390482147297,ANGPT1
Reactome_2016,Downstream signaling of activated FGFR1 Homo sapiens R-HSA-5654687,1/332,0.6463455646513675,1.0,0,0,0.971628449280995,0.4240390482147297,ANGPT1
Reactome_2016,Signaling by FGFR3 Homo sapiens R-HSA-5654741,1/333,0.6474603955220593,1.0,0,0,0.9687106461300009,0.4210962438206038,ANGPT1
Reactome_2016,Signaling by FGFR1 Homo sapiens R-HSA-5654736,1/336,0.6507841834595157,1.0,0,0,0.9600614439324116,0.4124205137866018,ANGPT1
Reactome_2016,Downstream signal transduction Homo sapiens R-HSA-186763,1/341,0.6562554435148835,1.0,0,0,0.9459842966606756,0.3984534767107023,ANGPT1
Reactome_2016,DAP12 signaling Homo sapiens R-HSA-2424491,1/344,0.6594976248938039,1.0,0,0,0.937734433608402,0.3903571907401707,ANGPT1
Reactome_2016,Signaling by EGFR Homo sapiens R-HSA-177929,1/355,0.6711302548061947,1.0,0,0,0.9086778736937756,0.3623735033374536,ANGPT1
Reactome_2016,DAP12 interactions Homo sapiens R-HSA-2172127,1/359,0.6752626161723754,1.0,0,0,0.8985533291400845,0.35282020197511016,ANGPT1
Reactome_2016,Signaling by PDGF Homo sapiens R-HSA-186797,1/364,0.6803562848573684,1.0,0,0,0.8862105636299186,0.3413139575552285,ANGPT1
Reactome_2016,Signaling by Rho GTPases Homo sapiens R-HSA-194315,1/367,0.6833746674855776,1.0,0,0,0.8789663355893469,0.33463303888889384,YWHAZ
Reactome_2016,Cellular responses to stress Homo sapiens R-HSA-2262752,1/367,0.6833746674855776,1.0,0,0,0.8789663355893469,0.33463303888889384,CCNE2
Reactome_2016,NGF signalling via TRKA from the plasma membrane Homo sapiens R-HSA-187037,1/374,0.6903089308930938,1.0,0,0,0.8625150940141453,0.3196619420891499,ANGPT1
Reactome_2016,Fc epsilon receptor (FCERI) signaling Homo sapiens R-HSA-2454202,1/395,0.7102275249700869,1.0,0,0,0.8166598611678236,0.27943642513518285,ANGPT1
Reactome_2016,Immune System Homo sapiens R-HSA-168256,4/1547,0.7165060982933891,1.0,0,0,0.8340805304752174,0.27805619244255186,ANGPT1;YWHAZ;ATP6V1C1;POLR2K
Reactome_2016,Innate Immune System Homo sapiens R-HSA-168249,2/807,0.7198427220281489,1.0,0,0,0.7994563696686253,0.2627993224299111,ANGPT1;POLR2K
Reactome_2016,Membrane Trafficking Homo sapiens R-HSA-199991,1/420,0.7323015606938261,1.0,0,0,0.7680491551459294,0.2392956080610175,YWHAZ
Reactome_2016,Signalling by NGF Homo sapiens R-HSA-166520,1/450,0.7566147912138659,1.0,0,0,0.7168458781362007,0.19992904472554407,ANGPT1
Reactome_2016,"Cell Cycle, Mitotic Homo sapiens R-HSA-69278",1/462,0.7657197229814128,1.0,0,0,0.6982265046781176,0.1863839359651254,CCNE2
Reactome_2016,Vesicle-mediated transport Homo sapiens R-HSA-5653656,1/492,0.7870414817275749,1.0,0,0,0.6556517178075008,0.157011751428234,YWHAZ
Reactome_2016,GPCR downstream signaling Homo sapiens R-HSA-388396,2/983,0.8156546715418875,1.0,0,0,0.6563187083647819,0.13373426326967738,RGS22;TRHR
Reactome_2016,Metabolism of lipids and lipoproteins Homo sapiens R-HSA-556833,1/659,0.8751363054165051,1.0,0,0,0.4895002202750992,0.06528739886324979,PTDSS1
Reactome_2016,Adaptive Immune System Homo sapiens R-HSA-1280218,1/762,0.9103742945687096,1.0,0,0,0.42333418000169337,0.0397508472289644,YWHAZ
